ID,Income,AppliedOnline,Residence,Yrs at Current Address,Yrs with Current Employer,Number of Cards,Creditcard Debt,Loans,Loan Amount
102946.000000,55689.000000,"YES","Public Housing",21.000000,22.000000,2.000000,7515.000000,1.000000,7764.000000
103646.000000,52460.000000,"YES","Owner Occupier",8.000000,22.000000,2.000000,2591.000000,0.000000,9897.000000
102970.000000,53504.000000,"YES","Owner Occupier",5.000000,21.000000,1.000000,493.000000,0.000000,7281.000000
103640.000000,34852.000000,"YES","Owner Occupier",3.000000,1.000000,2.000000,1193.000000,1.000000,9715.000000
103522.000000,48979.000000,"NO","Public Housing",21.000000,0.000000,1.000000,86.000000,1.000000,4244.000000
103356.000000,38307.000000,"NO","Owner Occupier",1.000000,12.000000,1.000000,1358.000000,1.000000,8944.000000
103311.000000,58564.000000,"NO","Owner Occupier",21.000000,13.000000,2.000000,5411.000000,0.000000,9070.000000
103258.000000,45245.000000,"YES","Owner Occupier",11.000000,7.000000,2.000000,1477.000000,0.000000,9318.000000
103197.000000,55251.000000,"YES","Owner Occupier",16.000000,27.000000,1.000000,3136.000000,1.000000,9755.000000
102992.000000,55621.000000,"YES","Private Renting",21.000000,20.000000,1.000000,3343.000000,0.000000,5199.000000
103335.000000,42312.000000,"NO","Public Housing",16.000000,10.000000,2.000000,2023.000000,0.000000,3997.000000
102998.000000,58248.000000,"NO","Owner Occupier",23.000000,0.000000,2.000000,2326.000000,0.000000,12459.000000
103502.000000,47655.000000,"NO","Public Housing",17.000000,5.000000,2.000000,2781.000000,0.000000,15370.000000
102843.000000,46793.000000,"YES","Owner Occupier",4.000000,16.000000,1.000000,3648.000000,1.000000,9777.000000
102860.000000,46272.000000,"YES","Private Renting",2.000000,7.000000,2.000000,876.000000,0.000000,11979.000000
103613.000000,36483.000000,"YES","Owner Occupier",7.000000,17.000000,1.000000,370.000000,1.000000,7551.000000
102825.000000,43216.000000,"YES","Private Renting",18.000000,22.000000,1.000000,277.000000,1.000000,6037.000000
103235.000000,59072.000000,"NO","Owner Occupier",11.000000,3.000000,2.000000,1246.000000,0.000000,11420.000000
103647.000000,43887.000000,"NO","Owner Occupier",0.000000,9.000000,1.000000,690.000000,1.000000,10599.000000
103550.000000,39547.000000,"YES","Private Renting",7.000000,14.000000,2.000000,272.000000,0.000000,6634.000000
103505.000000,49372.000000,"YES","Private Renting",16.000000,21.000000,1.000000,8928.000000,1.000000,17881.000000
103234.000000,49361.000000,"YES","Owner Occupier",8.000000,28.000000,2.000000,1837.000000,1.000000,8773.000000
102980.000000,53975.000000,"YES","Owner Occupier",22.000000,27.000000,1.000000,3862.000000,0.000000,10367.000000
103386.000000,61660.000000,"NO","Owner Occupier",26.000000,19.000000,1.000000,353.000000,1.000000,10597.000000
103530.000000,48009.000000,"NO","Living with parents/guardian",16.000000,21.000000,1.000000,13088.000000,0.000000,23878.000000
103295.000000,41687.000000,"YES","Owner Occupier",10.000000,4.000000,2.000000,914.000000,0.000000,7609.000000
103090.000000,57925.000000,"YES","Sheltered",0.000000,14.000000,2.000000,437.000000,0.000000,9095.000000
103645.000000,38914.000000,"YES","Owner Occupier",16.000000,20.000000,2.000000,7022.000000,1.000000,11611.000000
103107.000000,46547.000000,"YES","Sheltered",14.000000,8.000000,1.000000,788.000000,0.000000,11632.000000
102829.000000,46083.000000,"YES","Public Housing",15.000000,19.000000,2.000000,2840.000000,0.000000,9749.000000
102897.000000,42941.000000,"YES","Private Renting",14.000000,7.000000,2.000000,24.000000,1.000000,6752.000000
103517.000000,37817.000000,"NO","Owner Occupier",9.000000,22.000000,1.000000,1890.000000,0.000000,7083.000000
103469.000000,49822.000000,"NO","Owner Occupier",0.000000,6.000000,1.000000,251.000000,0.000000,11486.000000
102924.000000,45751.000000,"YES","Owner Occupier",1.000000,19.000000,1.000000,1883.000000,0.000000,9286.000000
103466.000000,44436.000000,"YES","Private Renting",17.000000,0.000000,2.000000,279.000000,0.000000,3497.000000
103558.000000,52862.000000,"NO","Owner Occupier",10.000000,13.000000,1.000000,68.000000,0.000000,8521.000000
103496.000000,41343.000000,"YES","Public Housing",10.000000,16.000000,1.000000,1960.000000,1.000000,8530.000000
103468.000000,50922.000000,"YES","Public Housing",0.000000,12.000000,2.000000,1183.000000,1.000000,5242.000000
103422.000000,38789.000000,"YES","Owner Occupier",3.000000,22.000000,2.000000,842.000000,1.000000,6873.000000
103375.000000,50242.000000,"YES","Owner Occupier",12.000000,9.000000,2.000000,570.000000,0.000000,7276.000000
102991.000000,61268.000000,"NO","Private Renting",32.000000,17.000000,2.000000,1157.000000,0.000000,7728.000000
103421.000000,49284.000000,"YES","Private Renting",11.000000,8.000000,1.000000,1314.000000,1.000000,8074.000000
103276.000000,68764.000000,"YES","Owner Occupier",2.000000,19.000000,1.000000,4242.000000,1.000000,12243.000000
102955.000000,60848.000000,"YES","Private Renting",24.000000,10.000000,1.000000,692.000000,1.000000,5478.000000
103416.000000,40298.000000,"YES","Private Renting",0.000000,7.000000,1.000000,3283.000000,1.000000,10928.000000
103634.000000,54267.000000,"YES","Public Housing",4.000000,22.000000,2.000000,716.000000,0.000000,10110.000000
103374.000000,61361.000000,"YES","Private Renting",14.000000,31.000000,1.000000,3833.000000,0.000000,7233.000000
102989.000000,36094.000000,"YES","Private Renting",14.000000,6.000000,2.000000,181.000000,1.000000,5782.000000
103164.000000,45980.000000,"NO","Owner Occupier",23.000000,27.000000,1.000000,751.000000,0.000000,9051.000000
102945.000000,54737.000000,"NO","Owner Occupier",8.000000,29.000000,2.000000,1565.000000,1.000000,7779.000000
102869.000000,59361.000000,"YES","Owner Occupier",0.000000,8.000000,1.000000,305.000000,0.000000,7595.000000
103394.000000,47469.000000,"NO","Owner Occupier",17.000000,15.000000,2.000000,2285.000000,1.000000,9381.000000
103415.000000,56593.000000,"YES","Private Renting",21.000000,17.000000,2.000000,2383.000000,0.000000,3476.000000
102962.000000,53134.000000,"YES","Owner Occupier",15.000000,10.000000,1.000000,803.000000,0.000000,7682.000000
103479.000000,44937.000000,"YES","Owner Occupier",11.000000,21.000000,1.000000,5427.000000,1.000000,9926.000000
103121.000000,56727.000000,"YES","Owner Occupier",5.000000,10.000000,2.000000,2083.000000,1.000000,6801.000000
102831.000000,53328.000000,"YES","Owner Occupier",9.000000,11.000000,2.000000,559.000000,0.000000,10319.000000
102878.000000,42827.000000,"YES","Private Renting",14.000000,4.000000,1.000000,357.000000,0.000000,8479.000000
103249.000000,49220.000000,"YES","Private Renting",24.000000,18.000000,1.000000,761.000000,0.000000,10225.000000
103442.000000,43173.000000,"YES","Private Renting",1.000000,5.000000,1.000000,97.000000,0.000000,10737.000000
103281.000000,58787.000000,"YES","Owner Occupier",7.000000,3.000000,1.000000,674.000000,1.000000,9512.000000
103452.000000,61324.000000,"YES","Owner Occupier",7.000000,6.000000,1.000000,514.000000,1.000000,9260.000000
103623.000000,44360.000000,"YES","Owner Occupier",16.000000,4.000000,2.000000,443.000000,1.000000,4419.000000
103476.000000,48109.000000,"NO","Owner Occupier",1.000000,21.000000,2.000000,2841.000000,0.000000,14056.000000
103204.000000,57061.000000,"YES","Private Renting",15.000000,4.000000,1.000000,1496.000000,1.000000,7939.000000
103021.000000,51865.000000,"YES","Public Housing",10.000000,8.000000,1.000000,243.000000,1.000000,9572.000000
103230.000000,43750.000000,"YES","Public Housing",6.000000,18.000000,2.000000,5242.000000,0.000000,6626.000000
102968.000000,47744.000000,"NO","Owner Occupier",15.000000,17.000000,2.000000,822.000000,0.000000,9064.000000
103265.000000,44542.000000,"YES","Owner Occupier",17.000000,16.000000,2.000000,363.000000,1.000000,7089.000000
103112.000000,48940.000000,"YES","Owner Occupier",11.000000,6.000000,2.000000,1395.000000,1.000000,7568.000000
102824.000000,51554.000000,"NO","Owner Occupier",3.000000,5.000000,1.000000,1675.000000,1.000000,12986.000000
103434.000000,48286.000000,"YES","Owner Occupier",1.000000,20.000000,1.000000,1987.000000,0.000000,9800.000000
103185.000000,42982.000000,"NO","Owner Occupier",4.000000,2.000000,2.000000,673.000000,1.000000,9796.000000
102919.000000,46752.000000,"YES","Owner Occupier",0.000000,3.000000,2.000000,773.000000,0.000000,7834.000000
103343.000000,52491.000000,"YES","Private Renting",21.000000,2.000000,2.000000,373.000000,1.000000,5354.000000
103603.000000,57407.000000,"YES","Owner Occupier",4.000000,10.000000,1.000000,707.000000,1.000000,4309.000000
103391.000000,50103.000000,"NO","Owner Occupier",25.000000,14.000000,2.000000,1818.000000,0.000000,9076.000000
104394.000000,55254.000000,"YES","Owner Occupier",17.000000,24.000000,2.000000,3118.000000,1.000000,12001.000000
104519.000000,52929.000000,"YES","Owner Occupier",9.000000,30.000000,2.000000,11804.000000,0.000000,16257.000000
104271.000000,54370.000000,"YES","Owner Occupier",6.000000,5.000000,1.000000,455.000000,1.000000,8210.000000
103810.000000,41354.000000,"YES","Owner Occupier",13.000000,27.000000,1.000000,4995.000000,1.000000,9134.000000
103914.000000,45840.000000,"YES","Owner Occupier",19.000000,23.000000,2.000000,928.000000,1.000000,4163.000000
104007.000000,45184.000000,"YES","Public Housing",13.000000,15.000000,1.000000,6316.000000,0.000000,7590.000000
104357.000000,45172.000000,"NO","Owner Occupier",3.000000,8.000000,1.000000,2320.000000,1.000000,10611.000000
104617.000000,57406.000000,"YES","Owner Occupier",1.000000,10.000000,1.000000,4117.000000,1.000000,10953.000000
104171.000000,46361.000000,"YES","Owner Occupier",2.000000,4.000000,2.000000,40.000000,0.000000,8696.000000
104296.000000,43928.000000,"YES","Public Housing",7.000000,4.000000,1.000000,1104.000000,0.000000,7694.000000
104466.000000,42631.000000,"YES","Private Renting",16.000000,0.000000,2.000000,268.000000,0.000000,3355.000000
104071.000000,42802.000000,"NO","Owner Occupier",8.000000,17.000000,2.000000,116.000000,0.000000,4273.000000
104388.000000,40428.000000,"YES","Living with parents/guardian",19.000000,1.000000,1.000000,251.000000,1.000000,4942.000000
104026.000000,43613.000000,"YES","Private Renting",24.000000,8.000000,2.000000,9.000000,0.000000,3652.000000
104579.000000,42151.000000,"NO","Living with parents/guardian",7.000000,6.000000,1.000000,686.000000,1.000000,4937.000000
103981.000000,47695.000000,"YES","Private Renting",13.000000,8.000000,2.000000,4239.000000,1.000000,12865.000000
104445.000000,37606.000000,"YES","Private Renting",16.000000,7.000000,1.000000,608.000000,0.000000,4873.000000
104028.000000,52738.000000,"YES","Private Renting",13.000000,27.000000,1.000000,3207.000000,1.000000,9143.000000
104172.000000,51949.000000,"YES","Private Renting",14.000000,15.000000,2.000000,1310.000000,1.000000,7104.000000
104035.000000,54650.000000,"YES","Private Renting",36.000000,18.000000,2.000000,377.000000,0.000000,6827.000000
104019.000000,52206.000000,"YES","Owner Occupier",9.000000,6.000000,2.000000,376.000000,1.000000,6364.000000
104103.000000,52923.000000,"NO","Owner Occupier",21.000000,0.000000,2.000000,2113.000000,0.000000,11319.000000
103835.000000,43761.000000,"NO","Owner Occupier",2.000000,23.000000,1.000000,5563.000000,0.000000,12802.000000
104322.000000,52792.000000,"YES","Owner Occupier",9.000000,15.000000,2.000000,891.000000,1.000000,14995.000000
104137.000000,57605.000000,"YES","Private Renting",9.000000,4.000000,1.000000,1062.000000,0.000000,11843.000000
104626.000000,44005.000000,"NO","Owner Occupier",23.000000,15.000000,1.000000,2270.000000,1.000000,5439.000000
104068.000000,51739.000000,"NO","Living with parents/guardian",14.000000,10.000000,2.000000,410.000000,1.000000,13778.000000
104291.000000,49902.000000,"NO","Owner Occupier",3.000000,5.000000,1.000000,1622.000000,1.000000,12570.000000
104089.000000,63009.000000,"YES","Owner Occupier",10.000000,11.000000,2.000000,136.000000,1.000000,12427.000000
103861.000000,54568.000000,"YES","Public Housing",1.000000,9.000000,2.000000,2139.000000,0.000000,9688.000000
104238.000000,55639.000000,"YES","Owner Occupier",7.000000,6.000000,1.000000,466.000000,1.000000,8402.000000
104606.000000,42652.000000,"YES","Owner Occupier",8.000000,5.000000,1.000000,24.000000,1.000000,9479.000000
104602.000000,58754.000000,"YES","Owner Occupier",24.000000,15.000000,2.000000,1582.000000,1.000000,6397.000000
104134.000000,54102.000000,"NO","Private Renting",22.000000,5.000000,1.000000,563.000000,1.000000,6433.000000
104224.000000,52192.000000,"YES","Owner Occupier",5.000000,24.000000,1.000000,481.000000,0.000000,7103.000000
104441.000000,57351.000000,"YES","Owner Occupier",20.000000,11.000000,2.000000,3725.000000,0.000000,9452.000000
103807.000000,60448.000000,"YES","Owner Occupier",24.000000,0.000000,2.000000,2343.000000,1.000000,7505.000000
104115.000000,51443.000000,"YES","Owner Occupier",24.000000,12.000000,2.000000,2976.000000,0.000000,5876.000000
104601.000000,43262.000000,"YES","Private Renting",18.000000,7.000000,1.000000,700.000000,0.000000,5606.000000
104425.000000,52251.000000,"YES","Public Housing",29.000000,0.000000,1.000000,665.000000,0.000000,8102.000000
104153.000000,53449.000000,"NO","Owner Occupier",20.000000,32.000000,1.000000,17213.000000,0.000000,16350.000000
104433.000000,63973.000000,"NO","Private Renting",28.000000,15.000000,2.000000,1209.000000,0.000000,8069.000000
104364.000000,41745.000000,"YES","Private Renting",0.000000,13.000000,1.000000,322.000000,1.000000,7034.000000
104066.000000,41896.000000,"NO","Public Housing",10.000000,11.000000,2.000000,3801.000000,0.000000,12201.000000
103832.000000,57219.000000,"YES","Private Renting",1.000000,10.000000,2.000000,464.000000,0.000000,6375.000000
104587.000000,51734.000000,"YES","Owner Occupier",22.000000,9.000000,2.000000,1321.000000,1.000000,8175.000000
104190.000000,37564.000000,"NO","Living with parents/guardian",0.000000,8.000000,1.000000,17.000000,0.000000,8194.000000
104094.000000,46902.000000,"YES","Private Renting",4.000000,22.000000,2.000000,202.000000,0.000000,4994.000000
103919.000000,46784.000000,"NO","Owner Occupier",19.000000,2.000000,2.000000,1187.000000,0.000000,3586.000000
104485.000000,46879.000000,"NO","Owner Occupier",6.000000,12.000000,1.000000,2398.000000,0.000000,12524.000000
103893.000000,55516.000000,"NO","Private Renting",12.000000,2.000000,2.000000,312.000000,0.000000,9624.000000
104331.000000,38321.000000,"NO","Private Renting",11.000000,5.000000,1.000000,865.000000,1.000000,6184.000000
104454.000000,50967.000000,"YES","Public Housing",14.000000,12.000000,1.000000,5520.000000,1.000000,12916.000000
104532.000000,64814.000000,"YES","Living with parents/guardian",10.000000,14.000000,2.000000,4837.000000,1.000000,17064.000000
104449.000000,49578.000000,"NO","Private Renting",15.000000,6.000000,1.000000,4170.000000,0.000000,14037.000000
104590.000000,50026.000000,"NO","Public Housing",21.000000,0.000000,1.000000,24.000000,1.000000,7203.000000
103904.000000,47272.000000,"NO","Owner Occupier",2.000000,11.000000,2.000000,841.000000,1.000000,9317.000000
103872.000000,44981.000000,"NO","Living with parents/guardian",8.000000,14.000000,1.000000,1915.000000,0.000000,10438.000000
104354.000000,47370.000000,"NO","Living with parents/guardian",12.000000,1.000000,2.000000,2426.000000,1.000000,10587.000000
104413.000000,48665.000000,"YES","Public Housing",18.000000,14.000000,1.000000,727.000000,1.000000,11090.000000
104003.000000,60770.000000,"YES","Owner Occupier",10.000000,20.000000,1.000000,12486.000000,0.000000,15187.000000
104468.000000,45569.000000,"NO","Owner Occupier",4.000000,2.000000,2.000000,714.000000,1.000000,10385.000000
104096.000000,51866.000000,"NO","Owner Occupier",16.000000,11.000000,2.000000,1925.000000,1.000000,14821.000000
104505.000000,43671.000000,"YES","Private Renting",12.000000,15.000000,1.000000,567.000000,0.000000,7468.000000
104270.000000,44253.000000,"NO","Owner Occupier",20.000000,20.000000,2.000000,793.000000,1.000000,8022.000000
104139.000000,41079.000000,"YES","Private Renting",27.000000,22.000000,2.000000,1729.000000,0.000000,2523.000000
104396.000000,48607.000000,"NO","Living with parents/guardian",24.000000,3.000000,1.000000,712.000000,0.000000,6300.000000
103833.000000,37608.000000,"NO","Owner Occupier",4.000000,11.000000,2.000000,129.000000,1.000000,779.000000
104367.000000,50502.000000,"YES","Owner Occupier",4.000000,17.000000,1.000000,3938.000000,1.000000,10552.000000
103951.000000,53413.000000,"YES","Public Housing",0.000000,2.000000,2.000000,1858.000000,1.000000,11058.000000
104568.000000,42962.000000,"YES","Owner Occupier",13.000000,0.000000,1.000000,2281.000000,0.000000,12634.000000
103917.000000,55015.000000,"YES","Private Renting",25.000000,9.000000,1.000000,629.000000,1.000000,10843.000000
103945.000000,53851.000000,"NO","Private Renting",23.000000,18.000000,2.000000,1566.000000,0.000000,7964.000000
104118.000000,53741.000000,"YES","Owner Occupier",13.000000,8.000000,2.000000,1532.000000,1.000000,8311.000000
103918.000000,50995.000000,"YES","Public Housing",20.000000,3.000000,1.000000,300.000000,0.000000,7621.000000
104111.000000,52474.000000,"YES","Private Renting",24.000000,18.000000,1.000000,371.000000,1.000000,7769.000000
104508.000000,42220.000000,"YES","Owner Occupier",18.000000,24.000000,1.000000,3674.000000,1.000000,6964.000000
104586.000000,37250.000000,"NO","Public Housing",7.000000,20.000000,1.000000,1024.000000,1.000000,6680.000000
104379.000000,58676.000000,"YES","Owner Occupier",5.000000,12.000000,1.000000,722.000000,1.000000,4404.000000
104278.000000,55907.000000,"YES","Owner Occupier",2.000000,4.000000,1.000000,104.000000,1.000000,12657.000000
103809.000000,52029.000000,"NO","Public Housing",4.000000,2.000000,1.000000,382.000000,0.000000,11109.000000
104101.000000,42948.000000,"YES","Owner Occupier",10.000000,4.000000,2.000000,1094.000000,0.000000,10492.000000
104327.000000,43118.000000,"NO","Private Renting",14.000000,6.000000,2.000000,1258.000000,1.000000,5566.000000
103964.000000,41811.000000,"YES","Owner Occupier",22.000000,17.000000,2.000000,1223.000000,1.000000,8240.000000
104215.000000,50069.000000,"YES","Public Housing",22.000000,16.000000,2.000000,1166.000000,1.000000,9276.000000
104343.000000,44332.000000,"YES","Owner Occupier",12.000000,10.000000,2.000000,1063.000000,0.000000,9480.000000
104544.000000,60679.000000,"YES","Living with parents/guardian",28.000000,5.000000,1.000000,5926.000000,1.000000,12186.000000
104464.000000,43649.000000,"YES","Owner Occupier",7.000000,19.000000,1.000000,443.000000,1.000000,9034.000000
104300.000000,46130.000000,"YES","Owner Occupier",15.000000,17.000000,2.000000,2236.000000,0.000000,8991.000000
104439.000000,46243.000000,"NO","Public Housing",12.000000,25.000000,1.000000,469.000000,1.000000,6269.000000
103873.000000,45569.000000,"YES","Living with parents/guardian",3.000000,13.000000,1.000000,293.000000,1.000000,7898.000000
104285.000000,35537.000000,"NO","Owner Occupier",2.000000,13.000000,2.000000,632.000000,1.000000,7004.000000
104409.000000,52296.000000,"YES","Private Renting",1.000000,6.000000,1.000000,117.000000,0.000000,13006.000000
104401.000000,48221.000000,"YES","Owner Occupier",13.000000,3.000000,2.000000,362.000000,1.000000,4325.000000
104029.000000,52388.000000,"YES","Private Renting",12.000000,13.000000,2.000000,1321.000000,1.000000,7164.000000
104376.000000,55226.000000,"YES","Public Housing",1.000000,9.000000,2.000000,2165.000000,0.000000,9805.000000
104298.000000,41616.000000,"NO","Public Housing",20.000000,14.000000,2.000000,270.000000,1.000000,7394.000000
104597.000000,54158.000000,"NO","Private Renting",2.000000,3.000000,1.000000,550.000000,1.000000,9160.000000
104436.000000,53938.000000,"YES","Private Renting",27.000000,20.000000,1.000000,834.000000,0.000000,11205.000000
104552.000000,44501.000000,"NO","Owner Occupier",1.000000,13.000000,1.000000,1578.000000,1.000000,10391.000000
104604.000000,48982.000000,"YES","Private Renting",18.000000,23.000000,2.000000,2604.000000,1.000000,7885.000000
104366.000000,43025.000000,"NO","Public Housing",18.000000,15.000000,1.000000,4156.000000,0.000000,7755.000000
104292.000000,51288.000000,"YES","Living with parents/guardian",5.000000,1.000000,2.000000,1301.000000,1.000000,4665.000000
103806.000000,61200.000000,"NO","Living with parents/guardian",13.000000,8.000000,1.000000,1622.000000,1.000000,9858.000000
104341.000000,48004.000000,"YES","Private Renting",18.000000,7.000000,2.000000,74.000000,1.000000,9670.000000
104112.000000,39945.000000,"YES","Private Renting",11.000000,13.000000,2.000000,4594.000000,1.000000,14994.000000
104189.000000,43668.000000,"YES","Public Housing",16.000000,5.000000,2.000000,1167.000000,0.000000,11252.000000
104282.000000,47544.000000,"YES","Public Housing",6.000000,16.000000,2.000000,1419.000000,1.000000,9588.000000
103949.000000,41246.000000,"YES","Owner Occupier",9.000000,20.000000,1.000000,1950.000000,0.000000,8599.000000
104560.000000,55994.000000,"YES","Private Renting",22.000000,28.000000,2.000000,667.000000,1.000000,9607.000000
104183.000000,57417.000000,"YES","Living with parents/guardian",18.000000,14.000000,1.000000,6091.000000,0.000000,15738.000000
104476.000000,40376.000000,"YES","Owner Occupier",14.000000,5.000000,2.000000,343.000000,0.000000,8528.000000
104479.000000,60972.000000,"NO","Owner Occupier",33.000000,17.000000,2.000000,2819.000000,0.000000,7026.000000
103847.000000,47331.000000,"YES","Owner Occupier",8.000000,17.000000,2.000000,3414.000000,1.000000,11567.000000
103969.000000,44941.000000,"YES","Owner Occupier",20.000000,16.000000,2.000000,410.000000,1.000000,2364.000000
104198.000000,41647.000000,"NO","Owner Occupier",1.000000,24.000000,2.000000,2460.000000,0.000000,12168.000000
104319.000000,67500.000000,"NO","Owner Occupier",12.000000,3.000000,2.000000,1423.000000,0.000000,13050.000000
104547.000000,41738.000000,"YES","Owner Occupier",10.000000,7.000000,1.000000,437.000000,0.000000,7411.000000
104480.000000,45140.000000,"YES","Owner Occupier",10.000000,12.000000,1.000000,30.000000,1.000000,5956.000000
104623.000000,68066.000000,"NO","Owner Occupier",2.000000,8.000000,2.000000,1485.000000,1.000000,5454.000000
103930.000000,43043.000000,"NO","Owner Occupier",8.000000,12.000000,2.000000,778.000000,0.000000,8481.000000
104170.000000,40916.000000,"YES","Owner Occupier",1.000000,18.000000,1.000000,1684.000000,0.000000,8305.000000
104399.000000,48683.000000,"YES","Owner Occupier",4.000000,1.000000,1.000000,404.000000,1.000000,9376.000000
104253.000000,43277.000000,"NO","Owner Occupier",1.000000,19.000000,2.000000,2556.000000,0.000000,12644.000000
103928.000000,47696.000000,"YES","Private Renting",2.000000,7.000000,2.000000,903.000000,0.000000,12348.000000
104280.000000,36332.000000,"YES","Private Renting",16.000000,0.000000,2.000000,228.000000,0.000000,2859.000000
104472.000000,47918.000000,"YES","Owner Occupier",14.000000,4.000000,1.000000,354.000000,0.000000,10877.000000
103881.000000,53374.000000,"NO","Owner Occupier",10.000000,6.000000,1.000000,672.000000,0.000000,10774.000000
104157.000000,60570.000000,"NO","Owner Occupier",5.000000,15.000000,2.000000,295.000000,0.000000,9068.000000
104237.000000,49308.000000,"YES","Private Renting",16.000000,15.000000,1.000000,940.000000,1.000000,7226.000000
104000.000000,48212.000000,"YES","Private Renting",3.000000,14.000000,2.000000,3627.000000,0.000000,5868.000000
104550.000000,46826.000000,"YES","Private Renting",15.000000,0.000000,2.000000,104.000000,1.000000,5688.000000
104492.000000,41759.000000,"YES","Owner Occupier",16.000000,20.000000,2.000000,7535.000000,1.000000,12460.000000
104361.000000,43528.000000,"NO","Owner Occupier",29.000000,27.000000,2.000000,900.000000,0.000000,8547.000000
104051.000000,36544.000000,"NO","Private Renting",18.000000,14.000000,1.000000,288.000000,0.000000,6811.000000
104307.000000,55648.000000,"YES","Private Renting",29.000000,10.000000,2.000000,12.000000,0.000000,4659.000000
104043.000000,45212.000000,"NO","Public Housing",23.000000,0.000000,1.000000,79.000000,1.000000,3918.000000
103921.000000,46466.000000,"YES","Public Housing",14.000000,14.000000,1.000000,1960.000000,1.000000,11532.000000
103850.000000,50621.000000,"YES","Private Renting",18.000000,23.000000,1.000000,9153.000000,1.000000,18333.000000
104199.000000,49749.000000,"NO","Public Housing",6.000000,8.000000,2.000000,336.000000,0.000000,9378.000000
103830.000000,52796.000000,"NO","Owner Occupier",9.000000,35.000000,2.000000,1510.000000,1.000000,7503.000000
104132.000000,50269.000000,"YES","Private Renting",15.000000,11.000000,1.000000,713.000000,0.000000,10117.000000
104160.000000,44139.000000,"YES","Owner Occupier",14.000000,17.000000,2.000000,7964.000000,1.000000,13170.000000
103999.000000,40024.000000,"YES","Owner Occupier",5.000000,5.000000,1.000000,1135.000000,0.000000,9617.000000
103960.000000,44036.000000,"NO","Owner Occupier",17.000000,14.000000,1.000000,2024.000000,0.000000,10018.000000
104250.000000,44574.000000,"NO","Owner Occupier",4.000000,2.000000,2.000000,698.000000,1.000000,10159.000000
104076.000000,42735.000000,"YES","Private Renting",20.000000,19.000000,2.000000,2531.000000,1.000000,8338.000000
104186.000000,59253.000000,"YES","Owner Occupier",11.000000,9.000000,2.000000,676.000000,0.000000,5438.000000
104025.000000,55226.000000,"YES","Owner Occupier",12.000000,21.000000,1.000000,804.000000,1.000000,12592.000000
104562.000000,56180.000000,"NO","Owner Occupier",22.000000,17.000000,1.000000,322.000000,1.000000,9655.000000
104024.000000,40257.000000,"NO","Private Renting",7.000000,10.000000,1.000000,635.000000,1.000000,6801.000000
104360.000000,47292.000000,"YES","Sheltered",0.000000,13.000000,2.000000,357.000000,0.000000,7426.000000
104021.000000,51297.000000,"YES","Public Housing",13.000000,17.000000,2.000000,3161.000000,0.000000,10852.000000
104398.000000,44007.000000,"YES","Owner Occupier",20.000000,24.000000,2.000000,891.000000,1.000000,3997.000000
103836.000000,40248.000000,"YES","Public Housing",4.000000,9.000000,1.000000,747.000000,1.000000,5805.000000
104461.000000,48342.000000,"YES","Private Renting",11.000000,17.000000,2.000000,213.000000,0.000000,10761.000000
104194.000000,40779.000000,"NO","Owner Occupier",15.000000,13.000000,1.000000,2331.000000,1.000000,5694.000000
104128.000000,55314.000000,"YES","Owner Occupier",0.000000,16.000000,2.000000,2210.000000,1.000000,8789.000000
104225.000000,53490.000000,"NO","Owner Occupier",8.000000,29.000000,2.000000,1530.000000,1.000000,7601.000000
103834.000000,62010.000000,"YES","Owner Occupier",9.000000,30.000000,2.000000,2307.000000,1.000000,11022.000000
104572.000000,44826.000000,"NO","Private Renting",17.000000,7.000000,1.000000,2285.000000,1.000000,8749.000000
104570.000000,52746.000000,"YES","Owner Occupier",4.000000,9.000000,2.000000,767.000000,0.000000,13324.000000
104318.000000,44046.000000,"YES","Private Renting",1.000000,7.000000,1.000000,99.000000,0.000000,10954.000000
104500.000000,41599.000000,"YES","Owner Occupier",0.000000,6.000000,1.000000,214.000000,0.000000,5322.000000
103967.000000,52580.000000,"NO","Private Renting",25.000000,20.000000,2.000000,1529.000000,0.000000,7776.000000
104609.000000,52024.000000,"YES","Owner Occupier",2.000000,21.000000,1.000000,3209.000000,1.000000,9262.000000
104169.000000,39646.000000,"YES","Sheltered",16.000000,9.000000,1.000000,671.000000,0.000000,9907.000000
104543.000000,65849.000000,"NO","Owner Occupier",22.000000,1.000000,1.000000,1785.000000,1.000000,6418.000000
104553.000000,40480.000000,"YES","Sheltered",17.000000,10.000000,1.000000,685.000000,0.000000,10116.000000
103860.000000,56945.000000,"YES","Public Housing",9.000000,8.000000,2.000000,1441.000000,0.000000,9216.000000
104055.000000,42989.000000,"YES","Owner Occupier",10.000000,11.000000,2.000000,1822.000000,1.000000,11163.000000
103862.000000,40263.000000,"YES","Owner Occupier",3.000000,23.000000,2.000000,874.000000,1.000000,7135.000000
104625.000000,40784.000000,"YES","Owner Occupier",15.000000,11.000000,1.000000,616.000000,0.000000,5897.000000
103900.000000,49409.000000,"YES","Owner Occupier",18.000000,6.000000,2.000000,122.000000,1.000000,7393.000000
103956.000000,53867.000000,"NO","Public Housing",13.000000,3.000000,1.000000,2577.000000,0.000000,9523.000000
103854.000000,47988.000000,"NO","Private Renting",10.000000,14.000000,1.000000,2134.000000,0.000000,9356.000000
103908.000000,39115.000000,"YES","Private Renting",19.000000,7.000000,2.000000,196.000000,1.000000,6266.000000
