"ID","Income","AppliedOnline","Residence","Yrs at Current Address","Yrs with Current Employer","Number of Cards","Creditcard Debt","Loans","Loan Amount","SalePrice","Location","MortgageDefault"
"103462.00","55724.00","YES","Private Renting","21.00","20.00","1.00","3350.00","0.00","5209.00","105000","101","YES"
"103465.00","43871.00","NO","Owner Occupier","18.00","9.00","2.00","431.00","1.00","11114.00","315000","120","NO"
"103466.00","44436.00","YES","Private Renting","17.00","0.00","2.00","279.00","0.00","3497.00","250000","130","YES"
"103468.00","50922.00","YES","Public Housing","0.00","12.00","2.00","1183.00","1.00","5242.00","365000","110","NO"
"103469.00","49822.00","NO","Owner Occupier","0.00","6.00","1.00","251.00","0.00","11486.00","299000","101","NO"
"103471.00","35436.00","YES","Owner Occupier","8.00","11.00","1.00","24.00","1.00","4676.00","410000","101","NO"
"103474.00","58913.00","YES","Living with parents/guardian","31.00","5.00","1.00","5754.00","1.00","11831.00","220000","111","NO"
"103475.00","48471.00","YES","Owner Occupier","9.00","23.00","2.00","3403.00","0.00","591.00","350000","100","NO"
"103476.00","48109.00","NO","Owner Occupier","1.00","21.00","2.00","2841.00","0.00","14056.00","162000","101","NO"
"103477.00","63010.00","YES","Owner Occupier","18.00","6.00","2.00","1971.00","1.00","10691.00","260000","110","YES"
"103478.00","49466.00","YES","Public Housing","12.00","15.00","2.00","3048.00","0.00","10465.00","264000","130","NO"
"103479.00","44937.00","YES","Owner Occupier","11.00","21.00","1.00","5427.00","1.00","9926.00","328000","100","NO"
"103482.00","50901.00","YES","Private Renting","26.00","9.00","2.00","11.00","0.00","4262.00","98000","100","NO"
"103483.00","60161.00","NO","Public Housing","13.00","27.00","1.00","611.00","1.00","8156.00","250000","120","YES"
"103484.00","49590.00","NO","Owner Occupier","8.00","32.00","2.00","7231.00","1.00","12720.00","600000","100","NO"
"103487.00","50887.00","YES","Owner Occupier","16.00","3.00","1.00","86.00","1.00","7034.00","140000","101","YES"
"103489.00","54262.00","NO","Public Housing","28.00","17.00","2.00","13290.00","1.00","18162.00","365000","110","NO"
"103490.00","46524.00","YES","Private Renting","16.00","21.00","2.00","2473.00","1.00","7489.00","165000","100","YES"
"103492.00","46085.00","YES","Public Housing","17.00","3.00","1.00","271.00","0.00","6887.00","284500","120","NO"
"103493.00","45983.00","YES","Owner Occupier","4.00","4.00","1.00","1304.00","0.00","11049.00","275000","100","YES"
"103495.00","53896.00","YES","Public Housing","1.00","10.00","2.00","2113.00","0.00","9569.00","319000","100","NO"
"103496.00","41343.00","YES","Public Housing","10.00","16.00","1.00","1960.00","1.00","8530.00","370000","110","YES"
"103502.00","47655.00","NO","Public Housing","17.00","5.00","2.00","2781.00","0.00","15370.00","359850","100","NO"
"103504.00","46780.00","NO","Owner Occupier","11.00","14.00","1.00","60.00","0.00","7540.00","103000","101","YES"
"103505.00","49372.00","YES","Private Renting","16.00","21.00","1.00","8928.00","1.00","17881.00","260000","130","NO"
"103508.00","48752.00","YES","Owner Occupier","2.00","5.00","2.00","43.00","0.00","9145.00","200000","100","NO"
"103511.00","43010.00","NO","Private Renting","10.00","20.00","1.00","1040.00","1.00","7908.00","345000","110","NO"
"103513.00","40707.00","NO","Private Renting","16.00","13.00","1.00","321.00","0.00","7587.00","220000","130","NO"
"103517.00","37817.00","NO","Owner Occupier","9.00","22.00","1.00","1890.00","0.00","7083.00","2095000","101","NO"
"103518.00","36562.00","NO","Owner Occupier","16.00","15.00","2.00","95.00","0.00","6193.00","245000","130","YES"
"103520.00","55036.00","YES","Owner Occupier","14.00","15.00","2.00","2668.00","0.00","10727.00","215000","100","NO"
"103522.00","48979.00","NO","Public Housing","21.00","0.00","1.00","86.00","1.00","4244.00","498500","100","YES"
"103523.00","42420.00","YES","Sheltered","16.00","9.00","1.00","718.00","0.00","10600.00","190000","100","NO"
"103524.00","48644.00","NO","Private Renting","30.00","16.00","2.00","919.00","0.00","6135.00","275000","130","NO"
"103527.00","45898.00","YES","Owner Occupier","7.00","12.00","2.00","775.00","1.00","13037.00","137000","100","NO"
"103528.00","46336.00","YES","Public Housing","11.00","10.00","2.00","1173.00","0.00","7499.00","185000","130","YES"
"103530.00","48009.00","NO","Living with parents/guardian","16.00","21.00","1.00","13088.00","0.00","23878.00","200000","100","NO"
"103531.00","47281.00","YES","Owner Occupier","9.00","4.00","2.00","1204.00","0.00","11551.00","182500","130","NO"
"103532.00","53829.00","YES","Living with parents/guardian","5.00","1.00","2.00","1365.00","1.00","4897.00","455000","100","NO"
"103533.00","53782.00","YES","Owner Occupier","27.00","11.00","2.00","1373.00","1.00","8499.00","285000","100","NO"
"103534.00","47496.00","YES","Public Housing","15.00","17.00","1.00","6640.00","0.00","7979.00","650000","110","NO"
"103536.00","59775.00","YES","Public Housing","9.00","7.00","1.00","280.00","1.00","11032.00","250000","120","YES"
"103539.00","42065.00","NO","Private Renting","12.00","5.00","1.00","949.00","1.00","6788.00","443000","100","NO"
"103543.00","42921.00","YES","Private Renting","4.00","16.00","2.00","3229.00","0.00","5224.00","150000","110","NO"
"103547.00","48092.00","YES","Private Renting","11.00","9.00","1.00","1282.00","1.00","7878.00","475000","110","YES"
"103550.00","39547.00","YES","Private Renting","7.00","14.00","2.00","272.00","0.00","6634.00","582000","120","YES"
"103552.00","50256.00","YES","Owner Occupier","9.00","16.00","2.00","669.00","0.00","8006.00","190000","100","NO"
"103554.00","53695.00","YES","Owner Occupier","20.00","24.00","2.00","1088.00","1.00","4877.00","170000","100","NO"
"103557.00","50568.00","NO","Private Renting","21.00","17.00","1.00","399.00","0.00","9425.00","220000","130","NO"
"103558.00","52862.00","NO","Owner Occupier","10.00","13.00","1.00","68.00","0.00","8521.00","103000","101","YES"
"103562.00","41768.00","YES","Public Housing","9.00","13.00","1.00","255.00","0.00","7463.00","355000","100","NO"
"103571.00","58957.00","YES","Owner Occupier","15.00","21.00","2.00","3327.00","1.00","12805.00","180000","100","NO"
"103572.00","47045.00","NO","Owner Occupier","10.00","6.00","1.00","592.00","0.00","9497.00","132000","100","NO"
"103573.00","50759.00","NO","Living with parents/guardian","12.00","7.00","1.00","1345.00","1.00","8176.00","260000","100","YES"
"103575.00","53656.00","YES","Public Housing","28.00","18.00","1.00","2022.00","1.00","4788.00","207000","100","NO"
"103576.00","48896.00","YES","Owner Occupier","21.00","10.00","2.00","442.00","0.00","10196.00","535000","100","YES"
"103577.00","46718.00","YES","Private Renting","9.00","17.00","1.00","4380.00","0.00","8881.00","258000","100","YES"
"103579.00","45079.00","YES","Owner Occupier","4.00","18.00","1.00","3515.00","1.00","9419.00","192000","100","YES"
"103583.00","54105.00","YES","Owner Occupier","19.00","6.00","2.00","1692.00","1.00","9180.00","260000","110","YES"
"103586.00","60356.00","NO","Public Housing","13.00","3.00","1.00","2888.00","0.00","10670.00","420000","111","YES"
"103587.00","57469.00","YES","Owner Occupier","20.00","11.00","2.00","3733.00","0.00","9472.00","750000","110","NO"
"103589.00","46349.00","NO","Owner Occupier","16.00","2.00","2.00","1176.00","0.00","3552.00","575000","120","YES"
"103590.00","38784.00","YES","Private Renting","12.00","2.00","2.00","2882.00","0.00","9671.00","175000","110","NO"
"103591.00","49671.00","NO","Owner Occupier","15.00","1.00","2.00","212.00","1.00","3575.00","210000","120","YES"
"103594.00","45576.00","NO","Owner Occupier","7.00","14.00","1.00","2331.00","0.00","12176.00","190000","100","NO"
"103595.00","32757.00","NO","Owner Occupier","9.00","5.00","1.00","1061.00","0.00","8417.00","192500","100","NO"
"103597.00","43000.00","NO","Owner Occupier","3.00","3.00","2.00","225.00","0.00","11868.00","395000","110","NO"
"103600.00","36621.00","YES","Owner Occupier","11.00","0.00","1.00","1944.00","0.00","10769.00","180000","130","NO"
"103601.00","60510.00","YES","Public Housing","12.00","10.00","2.00","1532.00","0.00","9793.00","185000","130","YES"
"103603.00","57407.00","YES","Owner Occupier","4.00","10.00","1.00","707.00","1.00","4309.00","110000","100","NO"
"103607.00","47061.00","YES","Private Renting","18.00","10.00","2.00","4183.00","1.00","12694.00","270000","130","YES"
"103611.00","42252.00","YES","Private Renting","4.00","7.00","2.00","520.00","1.00","9773.00","235000","100","NO"
"103612.00","51843.00","NO","Owner Occupier","17.00","0.00","2.00","1559.00","1.00","12165.00","258000","100","YES"
"103613.00","36483.00","YES","Owner Occupier","7.00","17.00","1.00","370.00","1.00","7551.00","400000","110","NO"
"103615.00","42619.00","YES","Private Renting","12.00","2.00","2.00","3168.00","0.00","10628.00","175000","110","NO"
"103618.00","52032.00","YES","Private Renting","27.00","9.00","2.00","11.00","0.00","4357.00","98000","100","NO"
"103623.00","44360.00","YES","Owner Occupier","16.00","4.00","2.00","443.00","1.00","4419.00","650000","391","YES"
"103624.00","47920.00","NO","Private Renting","21.00","6.00","1.00","788.00","1.00","8683.00","290000","100","NO"
"103625.00","52248.00","NO","Owner Occupier","3.00","7.00","1.00","2684.00","1.00","12274.00","285000","100","YES"
"103627.00","50145.00","NO","Public Housing","10.00","11.00","2.00","4549.00","0.00","14603.00","350000","100","NO"
"103628.00","35366.00","YES","Private Renting","26.00","2.00","1.00","71.00","1.00","4966.00","281915","100","NO"
"103630.00","49041.00","NO","Private Renting","18.00","7.00","1.00","4125.00","0.00","13885.00","149000","100","YES"
"103634.00","54267.00","YES","Public Housing","4.00","22.00","2.00","716.00","0.00","10110.00","140000","100","YES"
"103635.00","43182.00","YES","Owner Occupier","18.00","6.00","1.00","56.00","0.00","4562.00","110000","110","NO"
"103637.00","47495.00","YES","Private Renting","5.00","5.00","2.00","333.00","1.00","9264.00","325000","100","NO"
"103639.00","45261.00","NO","Owner Occupier","19.00","12.00","1.00","2335.00","1.00","5594.00","185000","100","YES"
"103640.00","34852.00","YES","Owner Occupier","3.00","1.00","2.00","1193.00","1.00","9715.00","144000","100","NO"
"103641.00","48693.00","NO","Sheltered","12.00","5.00","2.00","682.00","1.00","13165.00","200000","120","YES"
"103645.00","38914.00","YES","Owner Occupier","16.00","20.00","2.00","7022.00","1.00","11611.00","275000","130","YES"
"103646.00","52460.00","YES","Owner Occupier","8.00","22.00","2.00","2591.00","0.00","9897.00","537500","100","NO"
"103647.00","43887.00","NO","Owner Occupier","0.00","9.00","1.00","690.00","1.00","10599.00","105000","101","YES"
"103648.00","49498.00","NO","Owner Occupier","18.00","4.00","1.00","938.00","0.00","6414.00","475000","110","NO"
"103806.00","61200.00","NO","Living with parents/guardian","13.00","8.00","1.00","1622.00","1.00","9858.00","260000","100","YES"
"103807.00","60448.00","YES","Owner Occupier","24.00","0.00","2.00","2343.00","1.00","7505.00","525000","100","NO"
"103809.00","52029.00","NO","Public Housing","4.00","2.00","1.00","382.00","0.00","11109.00","105000","101","YES"
"103810.00","41354.00","YES","Owner Occupier","13.00","27.00","1.00","4995.00","1.00","9134.00","328000","100","NO"
"103811.00","48465.00","NO","Sheltered","13.00","5.00","2.00","679.00","1.00","13103.00","200000","120","YES"
"103813.00","41539.00","YES","Private Renting","5.00","5.00","2.00","292.00","1.00","8102.00","325000","100","NO"
"103814.00","40743.00","NO","Owner Occupier","25.00","14.00","2.00","1478.00","0.00","7380.00","180000","100","YES"
"103816.00","61944.00","NO","Owner Occupier","17.00","9.00","1.00","1767.00","0.00","6486.00","260000","100","YES"
"103817.00","61584.00","YES","Owner Occupier","16.00","23.00","2.00","3476.00","1.00","13376.00","180000","100","NO"
"103818.00","40671.00","NO","Private Renting","7.00","11.00","1.00","641.00","1.00","6871.00","320000","110","NO"
"103820.00","50612.00","YES","Owner Occupier","17.00","3.00","1.00","86.00","1.00","6996.00","140000","101","YES"
"103825.00","44982.00","YES","Owner Occupier","2.00","4.00","2.00","39.00","0.00","8438.00","200000","100","NO"
"103827.00","50612.00","YES","Owner Occupier","1.00","24.00","1.00","5070.00","0.00","12406.00","360000","110","NO"
"103829.00","47802.00","NO","Owner Occupier","5.00","11.00","1.00","2445.00","0.00","12771.00","190000","100","NO"
"103830.00","52796.00","NO","Owner Occupier","9.00","35.00","2.00","1510.00","1.00","7503.00","150000","100","NO"
"103832.00","57219.00","YES","Private Renting","1.00","10.00","2.00","464.00","0.00","6375.00","285000","100","YES"
"103833.00","37608.00","NO","Owner Occupier","4.00","11.00","2.00","129.00","1.00","779.00","275000","100","YES"
"103834.00","62010.00","YES","Owner Occupier","9.00","30.00","2.00","2307.00","1.00","11022.00","130000","100","NO"
"103835.00","43761.00","NO","Owner Occupier","2.00","23.00","1.00","5563.00","0.00","12802.00","155500","100","NO"
"103836.00","40248.00","YES","Public Housing","4.00","9.00","1.00","747.00","1.00","5805.00","215000","100","YES"
"103837.00","41217.00","YES","Private Renting","22.00","2.00","1.00","82.00","1.00","5787.00","281915","100","NO"
"103839.00","61750.00","YES","Owner Occupier","14.00","24.00","1.00","3505.00","1.00","10903.00","281915","100","YES"
"103844.00","54642.00","NO","Owner Occupier","19.00","1.00","2.00","233.00","1.00","3933.00","210000","120","YES"
"103845.00","36161.00","NO","Living with parents/guardian","14.00","18.00","1.00","9858.00","0.00","17986.00","200000","100","NO"
"103846.00","53947.00","YES","Owner Occupier","5.00","25.00","1.00","497.00","0.00","7342.00","380000","110","YES"
"103847.00","47331.00","YES","Owner Occupier","8.00","17.00","2.00","3414.00","1.00","11567.00","211000","130","YES"
"103848.00","46593.00","YES","Sheltered","0.00","13.00","2.00","352.00","0.00","7316.00","215000","120","YES"
"103850.00","50621.00","YES","Private Renting","18.00","23.00","1.00","9153.00","1.00","18333.00","260000","130","NO"
"103851.00","43462.00","YES","Owner Occupier","21.00","7.00","1.00","56.00","0.00","4592.00","110000","110","NO"
"103854.00","47988.00","NO","Private Renting","10.00","14.00","1.00","2134.00","0.00","9356.00","104000","130","NO"
"103856.00","59549.00","YES","Owner Occupier","7.00","24.00","2.00","2216.00","1.00","10584.00","130000","100","NO"
"103860.00","56945.00","YES","Public Housing","9.00","8.00","2.00","1441.00","0.00","9216.00","185000","130","YES"
"103861.00","54568.00","YES","Public Housing","1.00","9.00","2.00","2139.00","0.00","9688.00","319000","100","NO"
"103862.00","40263.00","YES","Owner Occupier","3.00","23.00","2.00","874.00","1.00","7135.00","200000","111","NO"
"103863.00","45374.00","NO","Owner Occupier","14.00","15.00","2.00","717.00","1.00","8484.00","140000","110","NO"
"103864.00","47179.00","YES","Owner Occupier","10.00","7.00","2.00","535.00","0.00","6833.00","275000","100","NO"
"103865.00","53138.00","YES","Private Renting","18.00","2.00","2.00","378.00","1.00","5420.00","360000","110","YES"
"103867.00","49641.00","YES","Owner Occupier","16.00","25.00","1.00","4605.00","0.00","8781.00","270000","100","YES"
"103869.00","57035.00","YES","Private Renting","12.00","13.00","2.00","1409.00","1.00","9253.00","273500","120","NO"
"103872.00","44981.00","NO","Living with parents/guardian","8.00","14.00","1.00","1915.00","0.00","10438.00","390000","100","YES"
"103873.00","45569.00","YES","Living with parents/guardian","3.00","13.00","1.00","293.00","1.00","7898.00","245000","100","NO"
"103874.00","37783.00","YES","Public Housing","16.00","5.00","2.00","1010.00","0.00","9735.00","153000","100","YES"
"103876.00","47077.00","YES","Owner Occupier","3.00","2.00","2.00","159.00","0.00","12145.00","242500","110","NO"
"103881.00","53374.00","NO","Owner Occupier","10.00","6.00","1.00","672.00","0.00","10774.00","132000","100","NO"
"103882.00","56231.00","YES","Public Housing","18.00","4.00","1.00","1967.00","1.00","12688.00","125000","130","YES"
"103885.00","48239.00","YES","Owner Occupier","24.00","11.00","2.00","436.00","0.00","10059.00","535000","100","YES"
"103886.00","40282.00","YES","Private Renting","19.00","22.00","1.00","258.00","1.00","5627.00","200000","130","YES"
"103889.00","57492.00","YES","Owner Occupier","6.00","13.00","2.00","2111.00","1.00","6893.00","565000","100","YES"
"103891.00","41882.00","YES","Owner Occupier","0.00","4.00","2.00","693.00","0.00","7018.00","259000","100","NO"
"103892.00","43794.00","YES","Private Renting","18.00","17.00","1.00","835.00","1.00","6418.00","255000","100","YES"
"103893.00","55516.00","NO","Private Renting","12.00","2.00","2.00","312.00","0.00","9624.00","240000","120","NO"
"103894.00","47936.00","YES","Private Renting","14.00","4.00","1.00","400.00","0.00","9490.00","285000","100","NO"
"103897.00","41524.00","NO","Owner Occupier","9.00","5.00","1.00","1345.00","0.00","10670.00","192500","100","NO"
"103899.00","36225.00","YES","Owner Occupier","8.00","5.00","2.00","1182.00","0.00","7461.00","143000","101","NO"
"103900.00","49409.00","YES","Owner Occupier","18.00","6.00","2.00","122.00","1.00","7393.00","235000","120","YES"
"103903.00","54291.00","NO","Owner Occupier","25.00","19.00","1.00","311.00","1.00","9331.00","315000","100","YES"
"103904.00","47272.00","NO","Owner Occupier","2.00","11.00","2.00","841.00","1.00","9317.00","146000","130","YES"
"103908.00","39115.00","YES","Private Renting","19.00","7.00","2.00","196.00","1.00","6266.00","325000","100","NO"
"103910.00","42326.00","YES","Owner Occupier","23.00","20.00","2.00","1598.00","0.00","5015.00","185000","111","YES"
"103911.00","46849.00","NO","Private Renting","12.00","22.00","1.00","1133.00","1.00","8613.00","345000","110","NO"
"103914.00","45840.00","YES","Owner Occupier","19.00","23.00","2.00","928.00","1.00","4163.00","170000","100","NO"
"103916.00","54691.00","YES","Public Housing","26.00","16.00","1.00","2061.00","1.00","4880.00","207000","100","NO"
"103917.00","55015.00","YES","Private Renting","25.00","9.00","1.00","629.00","1.00","10843.00","295000","100","NO"
"103918.00","50995.00","YES","Public Housing","20.00","3.00","1.00","300.00","0.00","7621.00","284500","120","NO"
"103919.00","46784.00","NO","Owner Occupier","19.00","2.00","2.00","1187.00","0.00","3586.00","575000","120","YES"
"103921.00","46466.00","YES","Public Housing","14.00","14.00","1.00","1960.00","1.00","11532.00","209000","101","NO"
"103924.00","43230.00","YES","Private Renting","10.00","20.00","2.00","298.00","0.00","7252.00","582000","120","YES"
"103928.00","47696.00","YES","Private Renting","2.00","7.00","2.00","903.00","0.00","12348.00","237500","110","NO"
"103930.00","43043.00","NO","Owner Occupier","8.00","12.00","2.00","778.00","0.00","8481.00","200000","130","YES"
"103931.00","56874.00","YES","Owner Occupier","19.00","24.00","1.00","4070.00","0.00","10924.00","230000","100","YES"
"103932.00","51174.00","NO","Owner Occupier","15.00","1.00","1.00","1105.00","0.00","7314.00","215000","100","YES"
"103935.00","50032.00","YES","Sheltered","20.00","5.00","2.00","2757.00","1.00","15046.00","150000","100","NO"
"103940.00","45406.00","NO","Owner Occupier","9.00","33.00","2.00","6621.00","1.00","11647.00","600000","100","NO"
"103942.00","60320.00","YES","Owner Occupier","6.00","13.00","1.00","743.00","1.00","4527.00","110000","100","NO"
"103943.00","40851.00","NO","Living with parents/guardian","0.00","7.00","1.00","18.00","0.00","8911.00","305000","130","NO"
"103945.00","53851.00","NO","Private Renting","23.00","18.00","2.00","1566.00","0.00","7964.00","145000","130","NO"
"103946.00","34212.00","YES","Owner Occupier","15.00","4.00","2.00","342.00","1.00","3408.00","650000","391","YES"
"103949.00","41246.00","YES","Owner Occupier","9.00","20.00","1.00","1950.00","0.00","8599.00","150876","100","NO"
"103951.00","53413.00","YES","Public Housing","0.00","2.00","2.00","1858.00","1.00","11058.00","300000","110","NO"
"103956.00","53867.00","NO","Public Housing","13.00","3.00","1.00","2577.00","0.00","9523.00","420000","111","YES"
"103959.00","46560.00","YES","Private Renting","5.00","5.00","2.00","327.00","1.00","9081.00","325000","100","NO"
"103960.00","44036.00","NO","Owner Occupier","17.00","14.00","1.00","2024.00","0.00","10018.00","287500","100","NO"
"103961.00","36939.00","YES","Private Renting","11.00","2.00","2.00","2745.00","0.00","9211.00","175000","110","NO"
"103964.00","41811.00","YES","Owner Occupier","22.00","17.00","2.00","1223.00","1.00","8240.00","290000","100","YES"
"103966.00","52332.00","YES","Owner Occupier","1.00","18.00","1.00","1793.00","1.00","11533.00","173900","100","YES"
"103967.00","52580.00","NO","Private Renting","25.00","20.00","2.00","1529.00","0.00","7776.00","145000","130","NO"
"103969.00","44941.00","YES","Owner Occupier","20.00","16.00","2.00","410.00","1.00","2364.00","425000","100","YES"
"103971.00","60427.00","NO","Owner Occupier","19.00","13.00","2.00","5583.00","0.00","9358.00","545000","100","NO"
"103974.00","45618.00","NO","Owner Occupier","17.00","8.00","2.00","448.00","1.00","11556.00","315000","120","NO"
"103975.00","46386.00","YES","Owner Occupier","8.00","19.00","1.00","4070.00","1.00","5981.00","180000","100","YES"
"103977.00","44120.00","YES","Owner Occupier","3.00","21.00","2.00","958.00","1.00","7818.00","200000","111","NO"
"103979.00","41932.00","YES","Owner Occupier","7.00","9.00","1.00","28.00","1.00","5533.00","410000","101","NO"
"103981.00","47695.00","YES","Private Renting","13.00","8.00","2.00","4239.00","1.00","12865.00","270000","130","YES"
"103983.00","58052.00","YES","Living with parents/guardian","4.00","1.00","2.00","1473.00","1.00","5281.00","455000","100","NO"
"103984.00","57489.00","YES","Owner Occupier","3.00","2.00","2.00","195.00","0.00","14831.00","242500","110","NO"
"103988.00","49147.00","YES","Private Renting","4.00","6.00","2.00","605.00","1.00","11368.00","235000","100","NO"
"103991.00","45591.00","YES","Sheltered","25.00","6.00","2.00","2512.00","1.00","13710.00","150000","100","NO"
"103998.00","40909.00","YES","Private Renting","1.00","15.00","2.00","869.00","1.00","9126.00","425000","110","YES"
"103999.00","40024.00","YES","Owner Occupier","5.00","5.00","1.00","1135.00","0.00","9617.00","275000","100","YES"
"104000.00","48212.00","YES","Private Renting","3.00","14.00","2.00","3627.00","0.00","5868.00","150000","110","NO"
"104002.00","52083.00","NO","Owner Occupier","10.00","14.00","1.00","67.00","0.00","8395.00","103000","101","YES"
"104003.00","60770.00","YES","Owner Occupier","10.00","20.00","1.00","12486.00","0.00","15187.00","545000","100","YES"
"104007.00","45184.00","YES","Public Housing","13.00","15.00","1.00","6316.00","0.00","7590.00","650000","110","NO"
"104010.00","49768.00","YES","Owner Occupier","16.00","10.00","1.00","151.00","0.00","6531.00","180000","101","YES"
"104012.00","42198.00","YES","Owner Occupier","14.00","2.00","1.00","1503.00","1.00","8273.00","161000","100","YES"
"104013.00","45258.00","NO","Owner Occupier","18.00","16.00","2.00","2178.00","1.00","8944.00","195000","100","YES"
"104014.00","50542.00","YES","Private Renting","14.00","31.00","1.00","3157.00","0.00","5958.00","121000","100","NO"
"104017.00","39381.00","YES","Owner Occupier","1.00","17.00","1.00","1621.00","0.00","7993.00","195000","100","YES"
"104019.00","52206.00","YES","Owner Occupier","9.00","6.00","2.00","376.00","1.00","6364.00","160000","120","YES"
"104020.00","38184.00","NO","Private Renting","18.00","14.00","1.00","301.00","0.00","7117.00","220000","130","NO"
"104021.00","51297.00","YES","Public Housing","13.00","17.00","2.00","3161.00","0.00","10852.00","264000","130","NO"
"104024.00","40257.00","NO","Private Renting","7.00","10.00","1.00","635.00","1.00","6801.00","320000","110","NO"
"104025.00","55226.00","YES","Owner Occupier","12.00","21.00","1.00","804.00","1.00","12592.00","170000","100","YES"
"104026.00","43613.00","YES","Private Renting","24.00","8.00","2.00","9.00","0.00","3652.00","98000","100","NO"
"104028.00","52738.00","YES","Private Renting","13.00","27.00","1.00","3207.00","1.00","9143.00","150000","100","NO"
"104029.00","52388.00","YES","Private Renting","12.00","13.00","2.00","1321.00","1.00","7164.00","165000","111","YES"
"104034.00","41524.00","YES","Owner Occupier","4.00","15.00","1.00","3238.00","1.00","8676.00","192000","100","YES"
"104035.00","54650.00","YES","Private Renting","36.00","18.00","2.00","377.00","0.00","6827.00","240000","110","YES"
"104038.00","54367.00","YES","Public Housing","27.00","0.00","1.00","692.00","0.00","8431.00","235000","100","NO"
"104039.00","34936.00","NO","Owner Occupier","0.00","7.00","1.00","176.00","0.00","8054.00","299000","101","NO"
"104043.00","45212.00","NO","Public Housing","23.00","0.00","1.00","79.00","1.00","3918.00","498500","100","YES"
"104048.00","41008.00","NO","Owner Occupier","9.00","21.00","1.00","762.00","1.00","7421.00","323600","100","YES"
"104049.00","56582.00","NO","Owner Occupier","20.00","4.00","1.00","1072.00","0.00","7332.00","475000","110","NO"
"104051.00","36544.00","NO","Private Renting","18.00","14.00","1.00","288.00","0.00","6811.00","220000","130","NO"
"104055.00","42989.00","YES","Owner Occupier","10.00","11.00","2.00","1822.00","1.00","11163.00","330000","100","YES"
"104057.00","35440.00","YES","Owner Occupier","8.00","10.00","2.00","371.00","0.00","6858.00","135000","100","NO"
"104060.00","61171.00","YES","Living with parents/guardian","19.00","15.00","1.00","6489.00","0.00","16767.00","153000","100","YES"
"104063.00","47149.00","YES","Private Renting","5.00","12.00","1.00","1155.00","0.00","9458.00","199000","100","NO"
"104065.00","48887.00","NO","Living with parents/guardian","26.00","3.00","1.00","716.00","0.00","6337.00","231000","130","NO"
"104066.00","41896.00","NO","Public Housing","10.00","11.00","2.00","3801.00","0.00","12201.00","350000","100","NO"
"104067.00","48432.00","YES","Owner Occupier","6.00","21.00","1.00","1756.00","1.00","7996.00","250000","110","YES"
"104068.00","51739.00","NO","Living with parents/guardian","14.00","10.00","2.00","410.00","1.00","13778.00","195000","100","YES"
"104069.00","57784.00","YES","Owner Occupier","21.00","26.00","1.00","4135.00","0.00","11098.00","230000","100","YES"
"104071.00","42802.00","NO","Owner Occupier","8.00","17.00","2.00","116.00","0.00","4273.00","149900","101","YES"
"104076.00","42735.00","YES","Private Renting","20.00","19.00","2.00","2531.00","1.00","8338.00","1000000","110","YES"
"104079.00","43816.00","YES","Private Renting","11.00","13.00","2.00","5039.00","1.00","16447.00","164000","101","NO"
"104080.00","40603.00","NO","Private Renting","20.00","19.00","2.00","365.00","0.00","6213.00","125000","101","YES"
"104082.00","37471.00","NO","Owner Occupier","0.00","10.00","1.00","589.00","1.00","9049.00","105000","101","YES"
"104083.00","56272.00","YES","Public Housing","15.00","16.00","2.00","7594.00","1.00","7846.00","285000","100","NO"
"104084.00","47035.00","YES","Owner Occupier","11.00","12.00","1.00","324.00","0.00","7592.00","345000","110","YES"
"104085.00","68644.00","NO","Owner Occupier","11.00","3.00","2.00","1447.00","0.00","13271.00","245000","130","YES"
"104086.00","44247.00","YES","Owner Occupier","14.00","5.00","2.00","376.00","0.00","9346.00","235000","100","YES"
"104089.00","63009.00","YES","Owner Occupier","10.00","11.00","2.00","136.00","1.00","12427.00","190000","130","NO"
"104092.00","59982.00","YES","Private Renting","28.00","23.00","2.00","2525.00","0.00","3684.00","299500","100","NO"
"104093.00","59609.00","NO","Public Housing","26.00","17.00","1.00","5120.00","1.00","9469.00","95000","101","NO"
"104094.00","46902.00","YES","Private Renting","4.00","22.00","2.00","202.00","0.00","4994.00","349900","130","NO"
"104096.00","51866.00","NO","Owner Occupier","16.00","11.00","2.00","1925.00","1.00","14821.00","273000","120","NO"
"104097.00","55172.00","YES","Owner Occupier","12.00","21.00","2.00","735.00","0.00","8789.00","190000","100","NO"
"104098.00","41773.00","YES","Private Renting","4.00","11.00","2.00","504.00","1.00","5828.00","265000","100","NO"
"104099.00","48658.00","YES","Owner Occupier","5.00","8.00","1.00","211.00","1.00","4317.00","1290000","110","NO"
"104101.00","42948.00","YES","Owner Occupier","10.00","4.00","2.00","1094.00","0.00","10492.00","182500","130","NO"
"104103.00","52923.00","NO","Owner Occupier","21.00","0.00","2.00","2113.00","0.00","11319.00","440000","110","YES"
"104105.00","43289.00","YES","Private Renting","12.00","3.00","1.00","1135.00","1.00","6023.00","300000","100","NO"
"104106.00","40552.00","YES","Private Renting","0.00","7.00","1.00","3304.00","1.00","10997.00","385000","120","YES"
"104110.00","44893.00","YES","Private Renting","13.00","10.00","1.00","1197.00","1.00","7354.00","475000","110","YES"
"104111.00","52474.00","YES","Private Renting","24.00","18.00","1.00","371.00","1.00","7769.00","378000","100","NO"
"104112.00","39945.00","YES","Private Renting","11.00","13.00","2.00","4594.00","1.00","14994.00","164000","101","NO"
